Contract ID,Reference IDV,Modification Number,Transaction Number,Award/IDV Type,Action Obligation ($),Date Signed,Solicitation Date,Contracting Agency ID,Contracting Agency,Contracting Office Name,PSC Type,PSC,PSC Description,NAICS,NAICS Description,Entity City,Entity State,Entity ZIP Code,Additional Reporting Code,Additional Reporting Description,Unique Entity ID,Ultimate Parent Unique Entity ID,Ultimate Parent Legal Business Name,Legal Business Name,CAGE Code
1,W911RZ15D0001,1,0,DO Delivery Order,"($12,750.00)",28-Sep-16,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,541930,TRANSLATION AND INTERPRETATION SERVICES,LAUREL,MD,207081704,,,MWF1NF9E9375,MWF1NF9E9375,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,
1,W911SA12D0006,1,0,DO Delivery Order,"($1,861.75)",24-Sep-12,,2100,DEPT OF THE ARMY,W6QM MICC FT MCCOY (RC),S,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",MILWAUKEE,WI,532041745,,,H5JMGMFKPP22,H5JMGMFKPP22,ALLCON  LLC,"ALLCON, LLC",
1,W911SF12D0013,1,0,DO Delivery Order,"($17,778.00)",9-Mar-15,,2100,DEPT OF THE ARMY,W6QM MICC-FT MOORE,S,R799,SUPPORT- MANAGEMENT: OTHER,541620,ENVIRONMENTAL CONSULTING SERVICES,ATLANTA,GA,303071506,,,MQ56JWF48BX5,MQ56JWF48BX5,STELLA,STELLA,
1,W9127S13D0010,1,0,DO Delivery Order,"($157,910.90)",7-Nov-13,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT LITTLE RO,S,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561730,LANDSCAPING SERVICES,FLORENCE,AL,356305419,,,WUZDC37B5FC8,WUZDC37B5FC8,BASE SERVICE GROUP  L.L.C.,"BASE SERVICE GROUP, L.L.C.",
1,W912BV12D0030,1,0,DO Delivery Order,$0.00 ,30-Dec-14,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,BROOMFIELD,CO,800212717,,,M3EFASR74Y88,M3EFASR74Y88,AYUDA MANAGEMENT CORPORATION,AYUDA MANAGEMENT CORPORATION,
1,W912BV12D0031,1,0,DO Delivery Order,$0.00 ,26-Aug-15,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,SAN ANTONIO,TX,782081419,,,M2E1GSPM2QV4,M2E1GSPM2QV4,BEJARANO CONSTRUCTION SERVICES INC,"BEJARANO CONSTRUCTION SERVICES, INC",
1,W912BV12D0032,1,0,DO Delivery Order,$0.00 ,24-Sep-12,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,BROKEN ARROW,OK,740123938,,,J9B5J1JFPEK3,J9B5J1JFPEK3,C3  LLC,"C3, LLC",
1,W912BV12D0033,1,0,DO Delivery Order,$0.00 ,18-Oct-12,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,PRATTVILLE,AL,360665624,,,CVMKDBGAMH24,CVMKDBGAMH24,CLEMENT CONTRACTING GROUP  INC.,"CLEMENT CONTRACTING GROUP, INC.",
1,W912EP16D0003,1,0,DO Delivery Order,"($2,251.18)",11-Jul-17,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT JACKSONVI,S,C211,"ARCHITECT AND ENGINEERING- GENERAL: LANDSCAPING, INTERIOR LAYOUT, AND DESIGNING",541370,SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,BRADENTON,FL,342119509,,,DEFMMU5PBE45,DEFMMU5PBE45,HYATT SURVEY SERVICES INC,HYATT SURVEY SERVICES INC,3CQD4
1,W912HZ15A0043,1,0,BPA Call Blanket Purchase Agreement,"($29,050.00)",20-Apr-17,,2100,DEPT OF THE ARMY,W2R2 USA ENGR R AND D CTR,S,R799,SUPPORT- MANAGEMENT: OTHER,541380,TESTING LABORATORIES,PORTSMOUTH,NH,38015645,,,JMDHVEZJ9RT9,JMDHVEZJ9RT9,ABSOLUTE RESOURCE ASSOCIATES  LLC,"ABSOLUTE RESOURCE ASSOCIATES, LLC",3VNB6
1,W912HZ15A0051,1,0,BPA Call Blanket Purchase Agreement,"($3,831.00)",17-Aug-16,,2100,DEPT OF THE ARMY,W2R2 USA ENGR R AND D CTR,S,R799,SUPPORT- MANAGEMENT: OTHER,541380,TESTING LABORATORIES,RICHMOND,VA,232373723,,,C5QNX45KHXH5,C5QNX45KHXH5,"AIR, WATER AND SOIL LABORATORIES, INC.","AIR, WATER AND SOIL LABORATORIES, INC.",
1,W912BV12D0030,1A,0,DO Delivery Order,$0.00 ,2-Apr-13,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,BROOMFIELD,CO,800212717,,,M3EFASR74Y88,M3EFASR74Y88,AYUDA MANAGEMENT CORPORATION,AYUDA MANAGEMENT CORPORATION,
1,SECHQ113D0030,2,0,DO Delivery Order,$0.00 ,14-Feb-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
1,FA252116D0002,2,0,DO Delivery Order,$0.00 ,30-Aug-16,,5700,DEPT OF THE AIR FORCE,FA2521  45 CONS LGC,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,HALLANDALE BEACH,FL,330094209,,,UNFZG6Z8BWF7,UNFZG6Z8BWF7,ATLANTIC ICON  CORP.,"ATLANTIC ICON, CORP.",
1,H9821014D0001,2,0,DO Delivery Order,"($24,576.00)",25-Aug-16,,9748,DEFENSE HUMAN RESOURCES ACTIVITY,DEFENSE HUMAN RESOURCES ACTIVITY,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MCLEAN,VA,221023373,,,GKWTAHYKMC62,GKWTAHYKMC62,Endyna  Inc.,"ENDYNA, INC.",
1,N4008512D4804,2,0,DO Delivery Order,$0.00 ,27-Jun-12,,1700,DEPT OF THE NAVY,NAVAL FAC ENGINEERING CMD MID LANT,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,238910,SITE PREPARATION CONTRACTORS,WORCESTER,MA,16103252,,,NEXBSWDG9MF1,NEXBSWDG9MF1,TANTARA ASSOCIATES CORPORATION,TANTARA ASSOCIATES CORPORATION,
1,SP451013D0007,2,0,DO Delivery Order,"($20,833.90)",19-Jun-15,,97AS,DEFENSE LOGISTICS AGENCY,DLA DISPOSITION SERVICES -  EBS,S,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,541930,TRANSLATION AND INTERPRETATION SERVICES,OAK PARK,MI,482371297,,,H8MPTGGVM3S7,H8MPTGGVM3S7,SCOTT GROUP  LLC,"SCOTT GROUP, LLC",
1,SPE4A715D0413,2,0,DO Delivery Order,$0.00 ,22-Jul-16,,97AS,DEFENSE LOGISTICS AGENCY,DLA AVIATION,P,1670,"PARACHUTES; AERIAL PICK UP, DELIVERY, RECOVERY SYSTEMS; AND CARGO TIE DOWN EQUIPMENT",332313,PLATE WORK MANUFACTURING,DECATUR,GA,300353924,,,UGJUUL9ZXGM9,UGJUUL9ZXGM9,DAWSON PRECISION  LLC,"DAWSON PRECISION, LLC",
1,W911QY16D0031,2,0,DO Delivery Order,$0.00 ,17-Apr-17,,2100,DEPT OF THE ARMY,W6QK ACC-APG NATICK,S,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561730,LANDSCAPING SERVICES,LEOMINSTER,MA,14537021,,,XN2TFGKCHQG6,XN2TFGKCHQG6,GVC CONSTRUCTION AND ENGINEERING  INC.,"GVC CONSTRUCTION AND ENGINEERING, INC.",4ARP0
1,W911QY17D0004,2,0,DO Delivery Order,"($26,242.00)",8-Sep-17,,2100,DEPT OF THE ARMY,W6QK ACC-APG NATICK,S,V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,484110,"GENERAL FREIGHT TRUCKING, LOCAL",LEOMINSTER,MA,14537021,,,XN2TFGKCHQG6,XN2TFGKCHQG6,GVC CONSTRUCTION AND ENGINEERING  INC.,"GVC CONSTRUCTION AND ENGINEERING, INC.",4ARP0
1,W911RZ11A0013,2,0,BPA Call Blanket Purchase Agreement,$0.00 ,5-Aug-11,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,V301,RELOCATION SERVICES,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,EVERGREEN,CO,804397461,,,VFFYUL12NDQ1,VFFYUL12NDQ1,CREATIVE FACILITY SERVICES,CREATIVE FACILITY SERVICES,
1,W912BV12D0032,2,0,DO Delivery Order,$0.00 ,26-Aug-15,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,BROKEN ARROW,OK,740123938,,,J9B5J1JFPEK3,J9B5J1JFPEK3,C3  LLC,"C3, LLC",
1,W912BV12D0033,2,0,DO Delivery Order,$0.00 ,26-Aug-15,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT TULSA,S,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,PRATTVILLE,AL,360665624,,,CVMKDBGAMH24,CVMKDBGAMH24,CLEMENT CONTRACTING GROUP  INC.,"CLEMENT CONTRACTING GROUP, INC.",
1,SECHQ113D0030,3,0,DO Delivery Order,$0.00 ,12-Mar-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
1,FA252116D0002,3,0,DO Delivery Order,$0.00 ,13-Sep-16,,5700,DEPT OF THE AIR FORCE,FA2521  45 CONS LGC,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,HALLANDALE BEACH,FL,330094209,,,UNFZG6Z8BWF7,UNFZG6Z8BWF7,ATLANTIC ICON  CORP.,"ATLANTIC ICON, CORP.",
1,H9821014D0001,3,0,DO Delivery Order,"$47,356.80 ",29-Sep-16,,9748,DEFENSE HUMAN RESOURCES ACTIVITY,DEFENSE HUMAN RESOURCES ACTIVITY,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MCLEAN,VA,221023373,,,GKWTAHYKMC62,GKWTAHYKMC62,Endyna  Inc.,"ENDYNA, INC.",
1,SPE4A715D0413,3,0,DO Delivery Order,$0.00 ,31-Oct-16,,97AS,DEFENSE LOGISTICS AGENCY,DLA AVIATION,P,1670,"PARACHUTES; AERIAL PICK UP, DELIVERY, RECOVERY SYSTEMS; AND CARGO TIE DOWN EQUIPMENT",332313,PLATE WORK MANUFACTURING,DECATUR,GA,300353924,,,UGJUUL9ZXGM9,UGJUUL9ZXGM9,DAWSON PRECISION  LLC,"DAWSON PRECISION, LLC",320P2
1,W911RZ11A0013,3,0,BPA Call Blanket Purchase Agreement,"$7,821.60 ",19-Jan-12,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,EVERGREEN,CO,804397461,,,VFFYUL12NDQ1,VFFYUL12NDQ1,CREATIVE FACILITY SERVICES,CREATIVE FACILITY SERVICES,
1,SECHQ113D0030,4,0,DO Delivery Order,$0.00 ,2-Jun-14,,5000,SECURITIES AND EXCHANGE COMMISSION,SECURITIES AND EXCHANGE COMMISSION,S,R499,SUPPORT- PROFESSIONAL: OTHER,541613,MARKETING CONSULTING SERVICES,OAKLAND,CA,946073705,,,E4TGG89HNBJ7,E4TGG89HNBJ7,RENAE GRIFFIN & ASSOCIATES  INC.,"RENAE GRIFFIN & ASSOCIATES, INC.",
1,FA252116D0002,4,0,DO Delivery Order,$0.00 ,4-Oct-16,,5700,DEPT OF THE AIR FORCE,FA2521  45 CONS LGC,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,HALLANDALE BEACH,FL,330094209,,,UNFZG6Z8BWF7,UNFZG6Z8BWF7,ATLANTIC ICON  CORP.,"ATLANTIC ICON, CORP.",
1,H9821014D0001,4,0,DO Delivery Order,"$23,678.40 ",24-Mar-17,,9748,DEFENSE HUMAN RESOURCES ACTIVITY,DEFENSE HUMAN RESOURCES ACTIVITY,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MCLEAN,VA,221023373,,,GKWTAHYKMC62,GKWTAHYKMC62,Endyna  Inc.,"ENDYNA, INC.",3UBW9
1,W911RZ11A0013,4,0,BPA Call Blanket Purchase Agreement,$0.00 ,11-Apr-12,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,EVERGREEN,CO,804397461,,,VFFYUL12NDQ1,VFFYUL12NDQ1,CREATIVE FACILITY SERVICES,CREATIVE FACILITY SERVICES,
1,FA252116D0002,5,0,DO Delivery Order,$0.00 ,14-Nov-16,,5700,DEPT OF THE AIR FORCE,FA2521  45 CONS LGC,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,HALLANDALE BEACH,FL,330094209,,,UNFZG6Z8BWF7,UNFZG6Z8BWF7,ATLANTIC ICON  CORP.,"ATLANTIC ICON, CORP.",
1,H9821014D0001,5,0,DO Delivery Order,"($15,872.20)",1-Sep-17,,9748,DEFENSE HUMAN RESOURCES ACTIVITY,DEFENSE HUMAN RESOURCES ACTIVITY,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MCLEAN,VA,221023373,,,GKWTAHYKMC62,GKWTAHYKMC62,Endyna  Inc.,"ENDYNA, INC.",3UBW9
1,W911RZ11A0013,5,0,BPA Call Blanket Purchase Agreement,$0.00 ,16-Apr-12,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,V301,TRANSPORTATION/TRAVEL/RELOCATION- RELOCATION: RELOCATION,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,EVERGREEN,CO,804397461,,,VFFYUL12NDQ1,VFFYUL12NDQ1,CREATIVE FACILITY SERVICES,CREATIVE FACILITY SERVICES,
1,FA252116D0002,6,0,DO Delivery Order,$0.00 ,29-Nov-16,,5700,DEPT OF THE AIR FORCE,FA2521  45 CONS LGC,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,HALLANDALE BEACH,FL,330094209,,,UNFZG6Z8BWF7,UNFZG6Z8BWF7,ATLANTIC ICON  CORP.,"ATLANTIC ICON, CORP.",
2,FA252116D0002,0,0,DO Delivery Order,"$235,904.96 ",29-Aug-16,,5700,DEPT OF THE AIR FORCE,FA2521  45 CONS LGC,S,Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,HALLANDALE BEACH,FL,330094209,,,UNFZG6Z8BWF7,UNFZG6Z8BWF7,ATLANTIC ICON  CORP.,"ATLANTIC ICON, CORP.",
2,FA441915D0105,0,0,DO Delivery Order,"$16,957.74 ",18-Sep-15,,5700,DEPT OF THE AIR FORCE,FA4419   97 CONF  CC,S,P400,SALVAGE- DEMOLITION OF BUILDINGS,238910,SITE PREPARATION CONTRACTORS,COLLINSVILLE,OK,740216247,,,UR7UZC69N353,UR7UZC69N353,MARLOW CONTRACTING SERVICES LLC,MARLOW CONTRACTING SERVICES LLC,
2,FA480114D0001,0,0,DO Delivery Order,"$15,937.06 ",16-Sep-14,,5700,DEPT OF THE AIR FORCE,FA4801  49 CONS PK,S,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,238320,PAINTING AND WALL COVERING CONTRACTORS,MINOT,ND,587012943,,,CJMNPF3RDN33,CJMNPF3RDN33,RFS  LLC,"RFS, LLC",
2,FA930113D0006,0,0,DO Delivery Order,"$325,974.24 ",27-Mar-13,,5700,DEPT OF THE AIR FORCE,FA9301  AFTC PZIO,S,S206,HOUSEKEEPING- GUARD,561612,SECURITY GUARDS AND PATROL SERVICES,IRVINE,CA,926182210,,,J5VMNYWNPM35,J5VMNYWNPM35,NORTHSTAR TECHNOLOGY CORP,NORTHSTAR TECHNOLOGY CORP,
2,H9821014D0001,0,0,DO Delivery Order,"$207,782.40 ",14-Nov-14,,9748,DEFENSE HUMAN RESOURCES ACTIVITY,DEFENSE HUMAN RESOURCES ACTIVITY,S,R699,SUPPORT- ADMINISTRATIVE: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,MCLEAN,VA,221023373,,,GKWTAHYKMC62,GKWTAHYKMC62,Endyna  Inc.,"ENDYNA, INC.",
2,N4008512D4804,0,0,DO Delivery Order,"$50,204.00 ",26-Jan-12,,1700,DEPT OF THE NAVY,NAVAL FAC ENGINEERING CMD MID LANT,S,Z2ND,REPAIR OR ALTERATION OF SEWAGE AND WASTE FACILITIES,238910,SITE PREPARATION CONTRACTORS,WORCESTER,MA,16103252,,,NEXBSWDG9MF1,NEXBSWDG9MF1,TANTARA ASSOCIATES CORPORATION,TANTARA ASSOCIATES CORPORATION,
2,N4008515D6102,0,0,DO Delivery Order,"$405,301.00 ",5-Apr-16,,1700,DEPT OF THE NAVY,NAVAL FAC ENGINEERING CMD MID LANT,S,C215,ARCHITECT AND ENGINEERING- GENERAL: PRODUCTION ENGINEERING,541330,ENGINEERING SERVICES,PORTLAND,ME,41014389,,,LTH4MKJ4T6L7,LTH4MKJ4T6L7,JV CASCO BAY ENGINEERING-CLD CONSULTING ENGINEERS  LLC,"JV CASCO BAY ENGINEERING-CLD CONSULTING ENGINEERS, LLC",
2,N4008515D6121,0,0,DO Delivery Order,"$130,015.00 ",20-May-16,,1700,DEPT OF THE NAVY,NAVAL FAC ENGINEERING CMD MID LANT,S,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,238910,SITE PREPARATION CONTRACTORS,LEOMINSTER,MA,14537021,,,XN2TFGKCHQG6,XN2TFGKCHQG6,GVC CONSTRUCTION AND ENGINEERING  INC.,"GVC CONSTRUCTION AND ENGINEERING, INC.",
2,N6247314D2201,0,0,DO Delivery Order,"$439,514.25 ",15-Aug-14,,1700,DEPT OF THE NAVY,NAVFAC SOUTHWEST,S,Z2PZ,REPAIR OR ALTERATION OF OTHER NON-BUILDING FACILITIES,238160,ROOFING CONTRACTORS,GARDEN GROVE,CA,928433714,,,MLMVEKLJ7K28,MLMVEKLJ7K28,EXBON DEVELOPMENT  INC.,"EXBON DEVELOPMENT, INC.",
2,N6247315D4406,0,0,DO Delivery Order,"$168,254.44 ",12-Aug-15,,1700,DEPT OF THE NAVY,NAVFAC SOUTHWEST,S,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,238330,FLOORING CONTRACTORS,WILLIAMS,CA,95987,,,MBE3ULFR8WA6,MBE3ULFR8WA6,B.C. SCHMIDT CONSTRUCTION  INC.,"B.C. SCHMIDT CONSTRUCTION, INC.",
2,N6247814D4047,0,0,DO Delivery Order,"$42,826.00 ",11-Jun-15,,1700,DEPT OF THE NAVY,NAVFAC ENGINEERING COMMAND HAWAII,S,Z1AZ,MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,WAIPAHU,HI,967972371,,,JS6KL9LJTGF1,JS6KL9LJTGF1,NARITO SHEETMETAL & MECHANICAL CORPORATION,NARITO SHEETMETAL & MECHANICAL CORPORATION,
2,N6247814D4048,0,0,DO Delivery Order,"$106,274.00 ",11-May-15,,1700,DEPT OF THE NAVY,NAVFAC ENGINEERING COMMAND HAWAII,S,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,SAN DIEGO,CA,921225962,,,GSGLJBC5LJK8,GSGLJBC5LJK8,RORE  INC.,"RORE, INC.",
2,N6247814D4049,0,0,DO Delivery Order,"$35,111.31 ",14-Apr-15,,1700,DEPT OF THE NAVY,NAVFAC ENGINEERING COMMAND HAWAII,S,Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,WILLIAMS,CA,95987,,,MBE3ULFR8WA6,MBE3ULFR8WA6,B.C. SCHMIDT CONSTRUCTION  INC.,"B.C. SCHMIDT CONSTRUCTION, INC.",
2,SPE4A715D0413,0,0,DO Delivery Order,"$79,259.40 ",9-Mar-17,,97AS,DEFENSE LOGISTICS AGENCY,DLA AVIATION,P,1670,"PARACHUTES; AERIAL PICK UP, DELIVERY, RECOVERY SYSTEMS; AND CARGO TIE DOWN EQUIPMENT",332313,PLATE WORK MANUFACTURING,DECATUR,GA,300353924,,,UGJUUL9ZXGM9,UGJUUL9ZXGM9,DAWSON PRECISION  LLC,"DAWSON PRECISION, LLC",320P2
2,W911QY16D0031,0,0,DO Delivery Order,"$75,010.00 ",16-Jun-16,,2100,DEPT OF THE ARMY,W6QK ACC-APG NATICK,S,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561730,LANDSCAPING SERVICES,LEOMINSTER,MA,14537021,,,XN2TFGKCHQG6,XN2TFGKCHQG6,GVC CONSTRUCTION AND ENGINEERING  INC.,"GVC CONSTRUCTION AND ENGINEERING, INC.",
2,W911QY17D0004,0,0,DO Delivery Order,"$10,000.00 ",23-Nov-16,,2100,DEPT OF THE ARMY,W6QK ACC-APG NATICK,S,V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,484110,"GENERAL FREIGHT TRUCKING, LOCAL",LEOMINSTER,MA,14537021,,,XN2TFGKCHQG6,XN2TFGKCHQG6,GVC CONSTRUCTION AND ENGINEERING  INC.,"GVC CONSTRUCTION AND ENGINEERING, INC.",
2,W911RZ11A0012,0,0,BPA Call Blanket Purchase Agreement,"$23,650.00 ",19-Sep-11,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,V301,RELOCATION SERVICES,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,ARVADA,CO,804037541,,,JYF6KB1E5Z76,JYF6KB1E5Z76,SAMORA  INC.,"SAMORA, INC.",
2,W911RZ15D0001,0,0,DO Delivery Order,"$17,950.00 ",16-Feb-16,,2100,DEPT OF THE ARMY,W6QM MICC-FT CARSON,S,R608,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,541930,TRANSLATION AND INTERPRETATION SERVICES,LAUREL,MD,207081704,,,MWF1NF9E9375,MWF1NF9E9375,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,HOMELAND SECURITY AND MANAGEMENT SOLUTIONS,
2,W911SA12D0006,0,0,DO Delivery Order,"$57,600.00 ",30-Jul-12,,2100,DEPT OF THE ARMY,W6QM MICC FT MCCOY (RC),S,Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",MILWAUKEE,WI,532041745,,,H5JMGMFKPP22,H5JMGMFKPP22,ALLCON  LLC,"ALLCON, LLC",
2,W911SD12D0001,0,0,DO Delivery Order,"$5,552.00 ",14-Feb-12,,2100,DEPT OF THE ARMY,W6QM MICC-WEST POINT,S,F101,ENVIRONMENTAL SYSTEMS PROTECTION- AIR QUALITY SUPPORT,541330,ENGINEERING SERVICES,PORTSMOUTH,NH,38015645,,,JMDHVEZJ9RT9,JMDHVEZJ9RT9,ABSOLUTE RESOURCE ASSOCIATES  LLC,"ABSOLUTE RESOURCE ASSOCIATES, LLC",
2,W911SF12D0013,0,0,DO Delivery Order,"$62,427.96 ",17-Sep-12,,2100,DEPT OF THE ARMY,W6QM MICC-FT MOORE,S,R799,SUPPORT- MANAGEMENT: OTHER,541620,ENVIRONMENTAL CONSULTING SERVICES,ATLANTA,GA,303071506,,,MQ56JWF48BX5,MQ56JWF48BX5,STELLA,STELLA,
2,W9124816D0001,0,0,DO Delivery Order,"$184,653.00 ",3-May-16,,2100,DEPT OF THE ARMY,W6QM MICC-FT CAMPBELL,S,S208,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,561730,LANDSCAPING SERVICES,VIRGINIA BEACH,VA,23454,,,P93NJ9EEP762,P93NJ9EEP762,TAYLOR PROGRESSIVE SERVICES,TAYLOR PROGRESSIVE SERVICES,
2,W9126G12D0026,0,0,DO Delivery Order,"$217,987.63 ",29-Sep-12,,2100,DEPT OF THE ARMY,US ARMY ENGINEER DISTRICT FT WORTH,S,F999,OTHER ENVIRONMENTAL SERVICES,541620,ENVIRONMENTAL CONSULTING SERVICES,DERIDDER,LA,706342150,,,UC1GH4UJZ3B3,UC1GH4UJZ3B3,QUANTITATIVE ECOLOGICAL SERVICES  INC.,"QUANTITATIVE ECOLOGICAL SERVICES, INC.",
2,W9128F12A0009,0,0,BPA Call Blanket Purchase Agreement,"$29,522.85 ",27-Jan-12,,2100,DEPT OF THE ARMY,W071 ENDIST OMAHA,S,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",CENTENNIAL,CO,801221522,,,JTHSG5BVEML5,JTHSG5BVEML5,FRANKIE FRIEND & ASSOCIATES  INC.,"FRANKIE FRIEND & ASSOCIATES, INC.",
